#0. Enu
#1. Fluence without energy resolution using Evis = Enu - 0.78
#2. Fluence with energy resolution using Evis = Enu - 0.78
#3. Fluence with energy resolution using Evis = Enu - 0.78 -EvEe/mp
#4. Fluence with energy resolution using Evis = Enu - 0.78 -EvEe/mp and correction of quenching effect
#
3.97 76685640387.2 76529503999.1 76528199889.5 76548473446.4
3.98 76110595179.4 75956253738.8 75954961301.8 75974995164.5
3.99 75542082592.0 75389501216.7 75388220300.7 75408018432.8
4.0 74979991537.7 74829147830.6 74827878286.6 74847444520.6
4.01 74424235626.9 74275096854.8 74273838536.2 74293176578.1
4.02 73874707895.4 73727253396.6 73726006159.3 73745119594.5
4.03 73331314587.0 73185524354.8 73184288057.2 73203180357.1
4.04 72793974297.6 72649818378.8 72648592881.7 72667267410.6
4.05 72262596321.2 72120045829.3 72118830995.7 72137291018.3
4.06 71737091664.7 71596118739.4 71594914434.6 71613163122.3
4.07 71217362885.8 71077950777.4 71076756868.9 71094797306.6
4.08 70703334715.3 70565457209.7 70564273567.3 70582108759.4
4.09 70194913226.0 70058554866.0 70057381361.4 70075014237.2
4.1 69692035697.3 69557162103.8 69555998611.2 69573432029.9
4.11 69194601593.9 69061198775.4 69060045170.6 69077281925.8
4.12 68702541234.5 68570586194.2 68569442355.3 68586485179.0
4.13 68215776564.0 68085247103.2 68084112910.2 68100964476.1
4.14 67734230955.3 67605105643.7 67603980978.5 67620643905.1
4.15 67257829178.0 67130087324.6 67128972070.9 67145448924.3
4.16 66786497367.6 66660118993.0 66659013036.5 66675306332.3
4.17 66320162995.2 66195128805.1 66194032033.1 66210144239.1
4.18 65858754838.7 65735046197.9 65733958499.8 65749892037.1
4.19 65402211491.7 65279801862.2 65278723128.8 65294480374.1
4.2 64950447068.6 64829327715.4 64828257839.4 64843841125.6
4.21 64503411060.8 64383556875.4 64382495751.2 64397907369.3
4.22 64061028664.3 63942423635.2 63941371158.7 63956613358.9
4.23 63623234783.7 63505863438.3 63504819507.1 63519894499.5
4.24 63189965470.2 63073812853.9 63072777367.2 63087687323.1
4.25 62761165758.5 62646209554.0 62645182412.5 62659929465.1
4.26 62336773601.9 62222992289.7 62221973395.6 62236559641.1
4.27 61916712736.4 61804100869.1 61803090126.2 61817517624.5
4.28 61500938976.7 61389476135.4 61388473448.8 61402744224.0
4.29 61089393454.8 60979059945.1 60978065221.5 60992181263.0
4.3 60682010972.0 60572795147.6 60571808295.1 60585771558.1
4.31 60278742220.9 60170625564.6 60169646492.7 60183458898.8
4.32 59879524165.3 59772495970.3 59771524589.6 59785188027.7
4.33 59484309226.5 59378352071.7 59377388294.5 59390904621.0
4.34 59093043413.5 58988140490.1 58987184230.0 59000555269.5
4.35 58705673652.7 58601808742.4 58600859914.1 58614087460.2
4.36 58322140980.3 58219305223.1 58218363742.6 58231449557.9
4.37 57942401067.0 57840579186.5 57839644971.2 57852590788.0
4.38 57566396862.3 57465580729.7 57464653698.1 57477461218.7
4.39 57194092088.2 57094260775.7 57093340847.6 57106011744.5
4.4 56825431280.3 56726571057.1 56725658153.5 56738194069.5
4.41 56460360124.0 56362464099.9 56361558142.9 56373960691.3
4.42 56098844267.6 56001893208.0 56000994120.8 56013264884.9
4.43 55740824686.5 55644812447.6 55643920154.7 55656060687.9
4.44 55386268246.7 55291176632.8 55290291059.6 55302302884.4
4.45 55035123800.0 54940941310.1 54940062383.3 54951946990.7
4.46 54687341243.8 54594062745.3 54593190392.3 54604949240.5
4.47 54342889176.6 54250497908.3 54249632057.8 54261266570.5
4.48 54001724663.7 53910204460.2 53909345041.9 53920856606.2
4.49 53663793972.7 53573140740.0 53572287684.5 53583677648.4
4.5 53329067332.5 53239265750.9 53238418989.8 53249688659.4
4.51 52997498248.9 52908539148.2 52907698614.0 52918849249.5
4.52 52669046699.2 52580921226.5 52580086852.7 52591119664.4
4.53 52343678767.8 52256372907.6 52255544628.5 52266460772.1
4.54 52021350094.3 51934855728.4 51934033479.3 51944834050.6
4.55 51702022538.6 51616331829.4 51615515546.5 51626201575.8
4.56 51385669103.0 51300763943.4 51299953563.6 51310526010.0
4.57 51072236838.3 50988115383.9 50987310845.1 50997770590.4
4.58 50761699858.6 50678350034.8 50677551275.6 50687899118.3
4.59 50454022181.8 50371432339.2 50370639299.1 50380875949.0
4.6 50149168390.0 50067327289.2 50066539908.5 50076665982.1
4.61 49847073862.4 49766000415.8 49765218635.8 49775234652.0
4.62 49547759243.4 49467417778.9 49466641541.4 49476547920.0
4.63 49251194690.4 49171545957.3 49170775205.1 49180572265.9
