1129487139.0 1129487456.52 4.0 0.9364 5012 5 1 051016
1128164946.0 1128165454.59 189.1 2.4296 4963 5 1 051001
1127418800.0 1127419123.49 4.5 2.198 4903 5 1 050922
1126783212.0 1126783583.69 52.0 2.5273 4894 0 1 050915
1126158001.0 1126158341.28 19.4 3.3437 4872 5 1 050908
1125036940.0 1125037281.72 35.5 0.297 4841 5 1 050826
1124519543.0 1124519888.84 26.0 2.6147 4827 0 1 050820
1124468485.0 1124468842.33 37.7 2.5043 4825 0 1 050819
1124019387.0 1124019860.2 150.9 5.3 4815 0 1 050814
1122977132.0 1122977467.42 19.0 1.434 4786 0 1 050802
1122753353.0 1122753830.99 156.5 3.96855 4773 0 1 050730
1122208299.0 1122208700.53 96.0 0.258 4756 0 1 050724
1115335191.0 1115335571.61 58.9 4.27 4563 0 1 050505
1113649334.0 1113649647.41 2.5 0.6535 4522 5 1 050416
1112365065.0 1112365418.61 33.3 2.9 4498 5 1 050401
1111224528.0 1111225001.26 152.5 3.24 4470 0 1 050319
1111160527.0 1111160875.47 32.0 1.44 4469 5 1 050318
1110920233.0 1110920646.93 95.6 1.949 4463 0 1 050315
1109127996.0 1109128328.74 22.5 0.5915 4393 0 1 050223
1106740704.0 1106741044.54 24.8 1.29 4327 0 1 050126
1342458154.0 1342458707.59 234.0 2.48 11461 0 3 120716
1323641703.0 1323642026.89 15.0 0.478 11103 0 3 111211
1297607343.0 1297607707.51 50.0 1.083 10095 0 2 110213
1271211471.0 1271211813.54 26.4 1.37 9424 5 2 100414
1254544395.0 1254544729.31 21.1 0.8969 9012 0 2 091003
1253938676.0 1253939014.77 20.0 2.1062 9001 0 2 090926
1251889365.0 1251889701.93 19.0 1.822 8935 0 2 090902
1238232859.0 1238233250.82 80.0 0.736 8465 0 2 090328
1237766412.0 1237766883.13 150.0 3.57 8452 0 2 090323
1210758806.0 1210759133.86 10.0 1.8 7769 0 2 080514
1169709492.0 1169709878.95 70.0 1.547 6563 0 1 070125
1129986328.0 1129986840.37 200.0 0.8 5031 5 1 051022
1114999907.0 1115000248.33 20.0 3.793 4555 0 1 050502
1112977220.0 1112977569.47 34.0 1.236 4511 0 1 050408
1103420424.0 1103421250.38 520.0 0.31 4229 5 1 041219
1070488746.0 1070489078.37 30.0 0.105 3074 0 1 031203
1048937684.0 1048938012.84 25.0 0.1685 2408 1 1 030329
1048850308.0 1048850724.82 100.0 1.52 2406 1 1 030328
1048456467.0 1048456813.91 26.0 3.372 2374 0 1 030323
1046231041.0 1046231459.41 100.0 1.98 2181 0 1 030226
1039605364.0 1039605683.73 5.7 1.006 1764 0 1 021211
1033733023.0 1033733442.28 100.0 2.33 1457 5 1 021004
